pollution_class,detection_field,detection_value,yearMonth,eventName,eventCount,sessions,ga4_conversions,revenue_usd,month_total_events,month_total_conversions,month_total_purchase_events,pct_of_month_events,pct_of_month_conversions,verdict
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2024|01,session_start,33,33,0,0.0,2373,8,8,1.391,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2024|01,user_engagement,30,20,0,0.0,2373,8,8,1.264,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,sessionSourceMedium,apricots-crow-dwjh.squarespace.com / referral,2024|01,page_view,41,10,0,0.0,2373,8,8,1.728,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,sessionSourceMedium,apricots-crow-dwjh.squarespace.com / referral,2024|01,schedule_appointment,3,3,0,0.0,2373,8,8,0.126,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,sessionSourceMedium,apricots-crow-dwjh.squarespace.com / referral,2024|01,scroll,2,2,0,0.0,2373,8,8,0.084,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,sessionSourceMedium,apricots-crow-dwjh.squarespace.com / referral,2024|01,session_start,13,13,0,0.0,2373,8,8,0.548,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,sessionSourceMedium,apricots-crow-dwjh.squarespace.com / referral,2024|01,user_engagement,41,13,0,0.0,2373,8,8,1.728,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2024|02,first_visit,1,1,0,0.0,8187,23,23,0.012,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2024|02,meet_dr__haley,2,2,0,0.0,8187,23,23,0.024,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2024|02,meet_dr__jacob,4,2,0,0.0,8187,23,23,0.049,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2024|02,page_view,113,69,0,0.0,8187,23,23,1.38,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2024|02,scroll,13,8,0,0.0,8187,23,23,0.159,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2024|02,session_start,47,47,0,0.0,8187,23,23,0.574,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2024|02,user_engagement,20,11,0,0.0,8187,23,23,0.244,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2024|02,why_pnh,1,1,0,0.0,8187,23,23,0.012,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2024|03,click,1,1,0,0.0,5590,24,24,0.018,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2024|03,meet_dr__haley,4,3,0,0.0,5590,24,24,0.072,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2024|03,meet_dr__jacob,7,6,0,0.0,5590,24,24,0.125,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2024|03,page_view,137,73,0,0.0,5590,24,24,2.451,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2024|03,schedule_appointment,1,1,0,0.0,5590,24,24,0.018,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2024|03,scroll,34,18,0,0.0,5590,24,24,0.608,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2024|03,session_start,47,47,0,0.0,5590,24,24,0.841,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2024|03,user_engagement,26,15,0,0.0,5590,24,24,0.465,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2024|03,why_pnh,2,2,0,0.0,5590,24,24,0.036,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,sessionSourceMedium,apricots-crow-dwjh.squarespace.com / referral,2024|03,meet_dr__haley,1,1,0,0.0,5590,24,24,0.018,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,sessionSourceMedium,apricots-crow-dwjh.squarespace.com / referral,2024|03,page_view,28,11,0,0.0,5590,24,24,0.501,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,sessionSourceMedium,apricots-crow-dwjh.squarespace.com / referral,2024|03,schedule_appointment,4,4,0,0.0,5590,24,24,0.072,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,sessionSourceMedium,apricots-crow-dwjh.squarespace.com / referral,2024|03,session_start,16,16,0,0.0,5590,24,24,0.286,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,sessionSourceMedium,apricots-crow-dwjh.squarespace.com / referral,2024|03,user_engagement,27,15,0,0.0,5590,24,24,0.483,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2024|04,page_view,53,39,0,0.0,3553,12,12,1.492,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2024|04,scroll,9,7,0,0.0,3553,12,12,0.253,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2024|04,session_start,33,33,0,0.0,3553,12,12,0.929,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2024|04,user_engagement,11,6,0,0.0,3553,12,12,0.31,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,sessionSourceMedium,apricots-crow-dwjh.squarespace.com / referral,2024|04,page_view,40,17,0,0.0,3553,12,12,1.126,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,sessionSourceMedium,apricots-crow-dwjh.squarespace.com / referral,2024|04,schedule_appointment,9,8,0,0.0,3553,12,12,0.253,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,sessionSourceMedium,apricots-crow-dwjh.squarespace.com / referral,2024|04,scroll,6,3,0,0.0,3553,12,12,0.169,0.0,JUNK - operator editing own site
