date,eventName,sessionSourceMedium,sessionDefaultChannelGrouping,eventCount,purchaseRevenue,totalRevenue,transactions,ecommercePurchases,sessions,totalUsers,conversions
2026-06-14,page_view,(direct) / (none),Direct,8,0,0,0,,8,8,0
2026-06-14,page_view,(not set),Unassigned,7,0,0,0,,1,1,0
2026-06-14,page_view,google / organic,Organic Search,20,0,0,0,,7,6,0
2026-06-14,schedule_appointment,(direct) / (none),Direct,1,0,0,0,,1,1,1
2026-06-14,schedule_appointment,(not set),Unassigned,1,0,0,0,,1,1,1
2026-06-14,schedule_appointment,google / organic,Organic Search,2,0,0,0,,2,2,2
2026-06-14,scroll,(not set),Unassigned,2,0,0,0,,1,1,0
2026-06-14,scroll,google / organic,Organic Search,7,0,0,0,,4,4,0
2026-06-14,session_start,(direct) / (none),Direct,9,0,0,0,,9,9,0
2026-06-14,session_start,bing / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-14,session_start,google / organic,Organic Search,8,0,0,0,,8,7,0
2026-06-14,user_engagement,(direct) / (none),Direct,3,0,0,0,,3,3,0
2026-06-14,user_engagement,(not set),Unassigned,1,0,0,0,,1,1,0
2026-06-14,user_engagement,bing / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-14,user_engagement,google / organic,Organic Search,16,0,0,0,,5,5,0
2026-06-15,first_visit,(direct) / (none),Direct,19,0,0,0,,19,19,0
2026-06-15,first_visit,google / cpc,Paid Search,2,0,0,0,,2,2,0
2026-06-15,first_visit,google / organic,Organic Search,7,0,0,0,,7,7,0
2026-06-15,first_visit,phr2.charmtracker.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-15,generate_lead,ads.google.com / referral,Referral,1,0,0,0,,1,1,1
2026-06-15,meet_dr__haley,(direct) / (none),Direct,2,0,0,0,,2,2,0
2026-06-15,meet_dr__haley,ads.google.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-15,meet_dr__jacob,ads.google.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-15,page_view,(direct) / (none),Direct,48,0,0,0,,27,21,0
2026-06-15,page_view,ads.google.com / referral,Referral,42,0,0,0,,5,1,0
2026-06-15,page_view,bing / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-15,page_view,google / cpc,Paid Search,6,0,0,0,,4,4,0
2026-06-15,page_view,google / organic,Organic Search,11,0,0,0,,7,7,0
2026-06-15,page_view,phr2.charmtracker.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-15,purchase,(direct) / (none),Direct,1,1,1,1,1,1,1,1
2026-06-15,purchase,(not set),Unassigned,6,0,0,6,6,0,2,6
2026-06-15,purchase,ads.google.com / referral,Referral,4,4,4,4,4,1,1,4
2026-06-15,schedule_appointment,(direct) / (none),Direct,6,0,0,0,,4,3,6
2026-06-15,schedule_appointment,ads.google.com / referral,Referral,7,0,0,0,,4,1,7
2026-06-15,schedule_appointment,google / cpc,Paid Search,2,0,0,0,,2,2,2
2026-06-15,schedule_appointment,google / organic,Organic Search,2,0,0,0,,2,2,2
2026-06-15,schedule_appointment,phr2.charmtracker.com / referral,Referral,1,0,0,0,,1,1,1
2026-06-15,scroll,(direct) / (none),Direct,10,0,0,0,,6,4,0
2026-06-15,scroll,ads.google.com / referral,Referral,7,0,0,0,,3,1,0
2026-06-15,scroll,google / organic,Organic Search,5,0,0,0,,4,4,0
2026-06-15,session_start,(direct) / (none),Direct,29,0,0,0,,29,21,0
2026-06-15,session_start,ads.google.com / referral,Referral,6,0,0,0,,6,1,0
2026-06-15,session_start,bing / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-15,session_start,google / cpc,Paid Search,4,0,0,0,,4,4,0
2026-06-15,session_start,google / organic,Organic Search,10,0,0,0,,10,9,0
2026-06-15,session_start,phr2.charmtracker.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-15,user_engagement,(direct) / (none),Direct,15,0,0,0,,6,2,0
2026-06-15,user_engagement,ads.google.com / referral,Referral,14,0,0,0,,4,1,0
2026-06-15,user_engagement,google / cpc,Paid Search,3,0,0,0,,2,2,0
2026-06-15,user_engagement,google / organic,Organic Search,9,0,0,0,,6,6,0
2026-06-15,user_engagement,phr2.charmtracker.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-15,view,(not set),Unassigned,6,0,0,0,,,2,
2026-06-15,why_pnh,ads.google.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-15,why_pnh,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-16,click,(direct) / (none),Direct,1,0,0,0,,1,1,0
2026-06-16,first_visit,(direct) / (none),Direct,35,0,0,0,,35,35,0
2026-06-16,first_visit,google / cpc,Paid Search,1,0,0,0,,1,1,0
2026-06-16,first_visit,google / organic,Organic Search,2,0,0,0,,2,2,0
2026-06-16,first_visit,oncanp.org / referral,Referral,1,0,0,0,,1,1,0
2026-06-16,first_visit,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-16,generate_lead,(direct) / (none),Direct,1,0,0,0,,1,1,1
2026-06-16,generate_lead,oncanp.org / referral,Referral,1,0,0,0,,1,1,1
2026-06-16,meet_dr__jacob,(direct) / (none),Direct,2,0,0,0,,1,1,0
2026-06-16,page_view,(direct) / (none),Direct,63,0,0,0,,40,37,0
2026-06-16,page_view,ads.google.com / referral,Referral,6,0,0,0,,3,1,0
2026-06-16,page_view,google / cpc,Paid Search,2,0,0,0,,2,1,0
2026-06-16,page_view,google / organic,Organic Search,6,0,0,0,,3,3,0
2026-06-16,page_view,oncanp.org / referral,Referral,2,0,0,0,,1,1,0
2026-06-16,purchase,(not set),Unassigned,1,0,0,1,1,0,1,1
2026-06-16,purchase,ads.google.com / referral,Referral,1,1,1,1,1,1,1,1
2026-06-16,schedule_appointment,(direct) / (none),Direct,5,0,0,0,,4,3,5
2026-06-16,schedule_appointment,ads.google.com / referral,Referral,2,0,0,0,,2,1,2
2026-06-16,scroll,(direct) / (none),Direct,9,0,0,0,,3,3,0
2026-06-16,scroll,ads.google.com / referral,Referral,2,0,0,0,,2,1,0
2026-06-16,scroll,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-16,scroll,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-16,session_start,(direct) / (none),Direct,40,0,0,0,,40,37,0
2026-06-16,session_start,ads.google.com / referral,Referral,4,0,0,0,,4,1,0
2026-06-16,session_start,google / cpc,Paid Search,2,0,0,0,,2,1,0
2026-06-16,session_start,google / organic,Organic Search,3,0,0,0,,3,3,0
2026-06-16,session_start,oncanp.org / referral,Referral,1,0,0,0,,1,1,0
2026-06-16,session_start,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-16,user_engagement,(direct) / (none),Direct,34,0,0,0,,29,28,0
2026-06-16,user_engagement,ads.google.com / referral,Referral,6,0,0,0,,3,1,0
2026-06-16,user_engagement,google / cpc,Paid Search,1,0,0,0,,1,1,0
2026-06-16,user_engagement,google / organic,Organic Search,4,0,0,0,,2,2,0
2026-06-16,user_engagement,oncanp.org / referral,Referral,1,0,0,0,,1,1,0
2026-06-16,user_engagement,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-16,view,(not set),Unassigned,2,0,0,0,,,1,
2026-06-17,first_visit,(direct) / (none),Direct,19,0,0,0,,19,19,0
2026-06-17,first_visit,google / cpc,Paid Search,1,0,0,0,,1,1,0
2026-06-17,first_visit,google / organic,Organic Search,2,0,0,0,,2,2,0
2026-06-17,first_visit,l.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2026-06-17,form_start,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-17,generate_lead,google / organic,Organic Search,1,0,0,0,,1,1,1
2026-06-17,meet_dr__haley,l.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2026-06-17,meet_dr__jacob,(direct) / (none),Direct,2,0,0,0,,1,1,0
2026-06-17,meet_dr__jacob,l.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2026-06-17,page_view,(direct) / (none),Direct,25,0,0,0,,21,21,0
2026-06-17,page_view,google / cpc,Paid Search,2,0,0,0,,2,2,0
2026-06-17,page_view,google / organic,Organic Search,9,0,0,0,,6,5,0
2026-06-17,page_view,l.facebook.com / referral,Organic Social,4,0,0,0,,1,1,0
2026-06-17,page_view,pankanaturalhealth.com / referral,Referral,4,0,0,0,,1,1,0
2026-06-17,purchase,pankanaturalhealth.com / referral,Referral,1,0,0,1,1,1,1,1
2026-06-17,schedule_appointment,(direct) / (none),Direct,1,0,0,0,,1,1,1
2026-06-17,schedule_appointment,google / organic,Organic Search,1,0,0,0,,1,1,1
2026-06-17,scroll,(direct) / (none),Direct,3,0,0,0,,3,3,0
2026-06-17,scroll,(not set),Unassigned,1,0,0,0,,1,1,0
2026-06-17,scroll,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-17,session_start,(direct) / (none),Direct,21,0,0,0,,21,21,0
2026-06-17,session_start,google / cpc,Paid Search,2,0,0,0,,2,2,0
2026-06-17,session_start,google / organic,Organic Search,8,0,0,0,,8,6,0
2026-06-17,session_start,l.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2026-06-17,session_start,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-17,user_engagement,(direct) / (none),Direct,3,0,0,0,,3,3,0
2026-06-17,user_engagement,google / organic,Organic Search,6,0,0,0,,4,4,0
2026-06-17,user_engagement,l.facebook.com / referral,Organic Social,4,0,0,0,,1,1,0
2026-06-17,user_engagement,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-17,view,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-17,why_pnh,(direct) / (none),Direct,1,0,0,0,,1,1,0
2026-06-17,why_pnh,l.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2026-06-18,click,ads.google.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-18,click,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-18,first_visit,(direct) / (none),Direct,5,0,0,0,,5,5,0
2026-06-18,first_visit,google / organic,Organic Search,5,0,0,0,,5,5,0
2026-06-18,first_visit,m.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2026-06-18,first_visit,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-18,first_visit,thinkhopkins.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-18,generate_lead,ads.google.com / referral,Referral,1,0,0,0,,1,1,1
2026-06-18,meet_dr__haley,google / organic,Organic Search,2,0,0,0,,1,1,0
2026-06-18,meet_dr__jacob,google / organic,Organic Search,2,0,0,0,,2,2,0
2026-06-18,page_view,(direct) / (none),Direct,19,0,0,0,,7,7,0
2026-06-18,page_view,ads.google.com / referral,Referral,8,0,0,0,,1,1,0
2026-06-18,page_view,google / cpc,Paid Search,7,0,0,0,,2,2,0
2026-06-18,page_view,google / organic,Organic Search,25,0,0,0,,9,8,0
2026-06-18,page_view,m.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2026-06-18,page_view,pankanaturalhealth.com / referral,Referral,4,0,0,0,,2,2,0
2026-06-18,page_view,thinkhopkins.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-18,purchase,(not set),Unassigned,2,0,0,2,2,0,1,2
2026-06-18,purchase,ads.google.com / referral,Referral,2,2,2,2,2,1,1,2
2026-06-18,schedule_appointment,(direct) / (none),Direct,2,0,0,0,,2,2,2
2026-06-18,schedule_appointment,ads.google.com / referral,Referral,4,0,0,0,,1,1,4
2026-06-18,schedule_appointment,google / cpc,Paid Search,2,0,0,0,,1,1,2
2026-06-18,schedule_appointment,google / organic,Organic Search,5,0,0,0,,4,3,5
2026-06-18,scroll,(direct) / (none),Direct,4,0,0,0,,3,3,0
2026-06-18,scroll,ads.google.com / referral,Referral,6,0,0,0,,1,1,0
2026-06-18,scroll,google / cpc,Paid Search,4,0,0,0,,2,2,0
2026-06-18,scroll,google / organic,Organic Search,6,0,0,0,,4,4,0
2026-06-18,scroll,pankanaturalhealth.com / referral,Referral,2,0,0,0,,2,2,0
2026-06-18,session_start,(direct) / (none),Direct,8,0,0,0,,8,7,0
2026-06-18,session_start,ads.google.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-18,session_start,google / cpc,Paid Search,2,0,0,0,,2,2,0
2026-06-18,session_start,google / organic,Organic Search,9,0,0,0,,9,8,0
2026-06-18,session_start,m.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2026-06-18,session_start,pankanaturalhealth.com / referral,Referral,2,0,0,0,,2,2,0
2026-06-18,session_start,thinkhopkins.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-18,user_engagement,(direct) / (none),Direct,3,0,0,0,,3,3,0
2026-06-18,user_engagement,ads.google.com / referral,Referral,5,0,0,0,,1,1,0
2026-06-18,user_engagement,google / cpc,Paid Search,4,0,0,0,,2,2,0
2026-06-18,user_engagement,google / organic,Organic Search,18,0,0,0,,6,6,0
2026-06-18,user_engagement,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-18,user_engagement,thinkhopkins.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-18,view,(not set),Unassigned,4,0,0,0,,,2,
2026-06-19,click,(direct) / (none),Direct,1,0,0,0,,1,1,0
2026-06-19,first_visit,(direct) / (none),Direct,6,0,0,0,,6,6,0
2026-06-19,first_visit,google / cpc,Paid Search,1,0,0,0,,1,1,0
2026-06-19,first_visit,google / organic,Organic Search,2,0,0,0,,2,2,0
2026-06-19,form_start,(direct) / (none),Direct,1,0,0,0,,1,1,0
2026-06-19,meet_dr__haley,(direct) / (none),Direct,2,0,0,0,,1,1,0
2026-06-19,meet_dr__jacob,(direct) / (none),Direct,1,0,0,0,,1,1,0
2026-06-19,meet_dr__jacob,google / cpc,Paid Search,1,0,0,0,,1,1,0
2026-06-19,page_view,(direct) / (none),Direct,19,0,0,0,,8,7,0
2026-06-19,page_view,ads.google.com / referral,Referral,3,0,0,0,,1,1,0
2026-06-19,page_view,google / cpc,Paid Search,4,0,0,0,,2,2,0
2026-06-19,page_view,google / organic,Organic Search,3,0,0,0,,3,2,0
2026-06-19,schedule_appointment,(direct) / (none),Direct,1,0,0,0,,1,1,1
2026-06-19,scroll,(direct) / (none),Direct,6,0,0,0,,3,2,0
2026-06-19,scroll,ads.google.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-19,scroll,google / cpc,Paid Search,1,0,0,0,,1,1,0
2026-06-19,session_start,(direct) / (none),Direct,8,0,0,0,,8,7,0
2026-06-19,session_start,ads.google.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-19,session_start,google / cpc,Paid Search,2,0,0,0,,2,2,0
2026-06-19,session_start,google / organic,Organic Search,3,0,0,0,,3,2,0
2026-06-19,session_start,oncanp.org / referral,Referral,1,0,0,0,,1,1,0
2026-06-19,user_engagement,(direct) / (none),Direct,3,0,0,0,,3,2,0
2026-06-19,user_engagement,ads.google.com / referral,Referral,2,0,0,0,,1,1,0
2026-06-19,user_engagement,google / cpc,Paid Search,3,0,0,0,,1,1,0
2026-06-19,user_engagement,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-19,user_engagement,oncanp.org / referral,Referral,1,0,0,0,,1,1,0
2026-06-19,view,(direct) / (none),Direct,1,0,0,0,,1,1,0
2026-06-20,click,(direct) / (none),Direct,1,0,0,0,,1,1,0
2026-06-20,click,google / cpc,Paid Search,1,0,0,0,,1,1,0
2026-06-20,first_visit,(direct) / (none),Direct,3,0,0,0,,3,3,0
2026-06-20,first_visit,google / cpc,Paid Search,2,0,0,0,,2,2,0
2026-06-20,first_visit,google / organic,Organic Search,3,0,0,0,,3,3,0
2026-06-20,first_visit,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-20,form_start,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-20,generate_lead,(direct) / (none),Direct,1,0,0,0,,1,1,1
2026-06-20,page_view,(direct) / (none),Direct,4,0,0,0,,3,3,0
2026-06-20,page_view,google / cpc,Paid Search,3,0,0,0,,2,2,0
2026-06-20,page_view,google / organic,Organic Search,6,0,0,0,,3,3,0
2026-06-20,page_view,pankanaturalhealth.com / referral,Referral,4,0,0,0,,1,1,0
2026-06-20,purchase,pankanaturalhealth.com / referral,Referral,1,0,0,1,1,1,1,1
2026-06-20,schedule_appointment,(direct) / (none),Direct,1,0,0,0,,1,1,1
2026-06-20,schedule_appointment,google / organic,Organic Search,1,0,0,0,,1,1,1
2026-06-20,scroll,(direct) / (none),Direct,1,0,0,0,,1,1,0
2026-06-20,scroll,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-20,scroll,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-20,session_start,(direct) / (none),Direct,3,0,0,0,,3,3,0
2026-06-20,session_start,google / cpc,Paid Search,2,0,0,0,,2,2,0
2026-06-20,session_start,google / organic,Organic Search,3,0,0,0,,3,3,0
2026-06-20,session_start,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-20,user_engagement,(direct) / (none),Direct,1,0,0,0,,1,1,0
2026-06-20,user_engagement,google / cpc,Paid Search,2,0,0,0,,2,2,0
2026-06-20,user_engagement,google / organic,Organic Search,3,0,0,0,,2,2,0
2026-06-20,user_engagement,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-20,view,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-21,first_visit,(direct) / (none),Direct,3,0,0,0,,3,3,0
2026-06-21,page_view,(direct) / (none),Direct,3,0,0,0,,3,3,0
2026-06-21,schedule_appointment,(direct) / (none),Direct,1,0,0,0,,1,1,1
2026-06-21,session_start,(direct) / (none),Direct,3,0,0,0,,3,3,0
2026-06-22,click,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-22,first_visit,(direct) / (none),Direct,14,0,0,0,,14,14,0
2026-06-22,first_visit,bing / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-22,first_visit,google / cpc,Paid Search,2,0,0,0,,2,2,0
2026-06-22,first_visit,google / organic,Organic Search,4,0,0,0,,4,4,0
2026-06-22,first_visit,phr2.charmtracker.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-22,generate_lead,(direct) / (none),Direct,1,0,0,0,,1,1,1
2026-06-22,generate_lead,phr2.charmtracker.com / referral,Referral,1,0,0,0,,1,1,1
2026-06-22,page_view,(direct) / (none),Direct,18,0,0,0,,14,14,0
2026-06-22,page_view,bing / organic,Organic Search,2,0,0,0,,1,1,0
2026-06-22,page_view,google / cpc,Paid Search,4,0,0,0,,3,3,0
2026-06-22,page_view,google / organic,Organic Search,12,0,0,0,,7,5,0
2026-06-22,page_view,phr2.charmtracker.com / referral,Referral,4,0,0,0,,1,1,0
2026-06-22,schedule_appointment,(direct) / (none),Direct,2,0,0,0,,2,2,2
2026-06-22,schedule_appointment,phr2.charmtracker.com / referral,Referral,2,0,0,0,,1,1,2
2026-06-22,scroll,(direct) / (none),Direct,2,0,0,0,,2,2,0
2026-06-22,scroll,google / cpc,Paid Search,1,0,0,0,,1,1,0
2026-06-22,scroll,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-22,scroll,phr2.charmtracker.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-22,session_start,(direct) / (none),Direct,14,0,0,0,,14,14,0
2026-06-22,session_start,bing / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-22,session_start,google / cpc,Paid Search,3,0,0,0,,3,3,0
2026-06-22,session_start,google / organic,Organic Search,7,0,0,0,,7,5,0
2026-06-22,session_start,phr2.charmtracker.com / referral,Referral,2,0,0,0,,2,1,0
2026-06-22,user_engagement,(direct) / (none),Direct,2,0,0,0,,1,1,0
2026-06-22,user_engagement,bing / organic,Organic Search,2,0,0,0,,1,1,0
2026-06-22,user_engagement,google / cpc,Paid Search,2,0,0,0,,2,2,0
2026-06-22,user_engagement,google / organic,Organic Search,6,0,0,0,,5,4,0
2026-06-22,user_engagement,phr2.charmtracker.com / referral,Referral,2,0,0,0,,2,1,0
2026-06-22,why_pnh,(direct) / (none),Direct,1,0,0,0,,1,1,0
2026-06-22,why_pnh,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-23,click,ads.google.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-23,first_visit,(direct) / (none),Direct,16,0,0,0,,16,16,0
2026-06-23,first_visit,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-23,first_visit,linkedin.com / referral,Organic Social,1,0,0,0,,1,1,0
2026-06-23,meet_dr__jacob,(direct) / (none),Direct,1,0,0,0,,1,1,0
2026-06-23,page_view,(direct) / (none),Direct,31,0,0,0,,19,18,0
2026-06-23,page_view,ads.google.com / referral,Referral,3,0,0,0,,2,1,0
2026-06-23,page_view,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-23,page_view,linkedin.com / referral,Organic Social,1,0,0,0,,1,1,0
2026-06-23,schedule_appointment,(direct) / (none),Direct,1,0,0,0,,1,1,1
2026-06-23,scroll,(direct) / (none),Direct,6,0,0,0,,2,2,0
2026-06-23,session_start,(direct) / (none),Direct,19,0,0,0,,19,18,0
2026-06-23,session_start,ads.google.com / referral,Referral,2,0,0,0,,2,1,0
2026-06-23,session_start,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-23,session_start,linkedin.com / referral,Organic Social,1,0,0,0,,1,1,0
2026-06-23,user_engagement,(direct) / (none),Direct,5,0,0,0,,2,2,0
2026-06-23,user_engagement,ads.google.com / referral,Referral,2,0,0,0,,2,1,0
2026-06-23,why_pnh,(direct) / (none),Direct,4,0,0,0,,2,2,0
2026-06-24,click,(direct) / (none),Direct,2,0,0,0,,2,1,0
2026-06-24,click,google / cpc,Paid Search,1,0,0,0,,1,1,0
2026-06-24,click,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-24,first_visit,(direct) / (none),Direct,5,0,0,0,,5,5,0
2026-06-24,first_visit,google / cpc,Paid Search,1,0,0,0,,1,1,0
2026-06-24,first_visit,google / organic,Organic Search,2,0,0,0,,2,2,0
2026-06-24,page_view,(direct) / (none),Direct,12,0,0,0,,9,7,0
2026-06-24,page_view,google / cpc,Paid Search,4,0,0,0,,2,2,0
2026-06-24,page_view,google / organic,Organic Search,9,0,0,0,,6,6,0
2026-06-24,schedule_appointment,(direct) / (none),Direct,2,0,0,0,,2,2,2
2026-06-24,schedule_appointment,google / organic,Organic Search,2,0,0,0,,2,2,2
2026-06-24,scroll,(direct) / (none),Direct,1,0,0,0,,1,1,0
2026-06-24,scroll,google / cpc,Paid Search,1,0,0,0,,1,1,0
2026-06-24,scroll,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-24,session_start,(direct) / (none),Direct,11,0,0,0,,11,8,0
2026-06-24,session_start,google / cpc,Paid Search,2,0,0,0,,2,2,0
2026-06-24,session_start,google / organic,Organic Search,6,0,0,0,,6,6,0
2026-06-24,user_engagement,(direct) / (none),Direct,6,0,0,0,,5,4,0
2026-06-24,user_engagement,google / cpc,Paid Search,2,0,0,0,,2,2,0
2026-06-24,user_engagement,google / organic,Organic Search,6,0,0,0,,4,4,0
2026-06-25,click,(direct) / (none),Direct,1,0,0,0,,1,1,0
2026-06-25,first_visit,(direct) / (none),Direct,10,0,0,0,,10,10,0
2026-06-25,first_visit,bing / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-25,first_visit,chatgpt.com / ai-assistant,AI Assistant,1,0,0,0,,1,1,0
2026-06-25,first_visit,facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2026-06-25,first_visit,google / cpc,Paid Search,2,0,0,0,,2,2,0
2026-06-25,first_visit,google / organic,Organic Search,5,0,0,0,,5,5,0
2026-06-25,generate_lead,(direct) / (none),Direct,1,0,0,0,,1,1,1
2026-06-25,meet_dr__haley,google / cpc,Paid Search,1,0,0,0,,1,1,0
2026-06-25,meet_dr__haley,google / organic,Organic Search,2,0,0,0,,1,1,0
2026-06-25,meet_dr__jacob,(direct) / (none),Direct,1,0,0,0,,1,1,0
2026-06-25,meet_dr__jacob,google / organic,Organic Search,2,0,0,0,,1,1,0
2026-06-25,page_view,(direct) / (none),Direct,24,0,0,0,,10,10,0
2026-06-25,page_view,bing / organic,Organic Search,5,0,0,0,,1,1,0
2026-06-25,page_view,chatgpt.com / ai-assistant,AI Assistant,1,0,0,0,,1,1,0
2026-06-25,page_view,facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2026-06-25,page_view,google / cpc,Paid Search,3,0,0,0,,2,2,0
2026-06-25,page_view,google / organic,Organic Search,18,0,0,0,,7,7,0
2026-06-25,schedule_appointment,(direct) / (none),Direct,2,0,0,0,,2,2,2
2026-06-25,schedule_appointment,google / organic,Organic Search,1,0,0,0,,1,1,1
2026-06-25,scroll,(direct) / (none),Direct,2,0,0,0,,2,2,0
2026-06-25,scroll,bing / organic,Organic Search,3,0,0,0,,1,1,0
2026-06-25,scroll,facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2026-06-25,scroll,google / cpc,Paid Search,2,0,0,0,,2,2,0
2026-06-25,scroll,google / organic,Organic Search,3,0,0,0,,2,2,0
2026-06-25,session_start,(direct) / (none),Direct,11,0,0,0,,11,11,0
2026-06-25,session_start,bing / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-25,session_start,chatgpt.com / ai-assistant,AI Assistant,1,0,0,0,,1,1,0
2026-06-25,session_start,facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2026-06-25,session_start,google / cpc,Paid Search,2,0,0,0,,2,2,0
2026-06-25,session_start,google / organic,Organic Search,11,0,0,0,,10,7,0
2026-06-25,user_engagement,(direct) / (none),Direct,6,0,0,0,,4,4,0
2026-06-25,user_engagement,bing / organic,Organic Search,5,0,0,0,,1,1,0
2026-06-25,user_engagement,google / cpc,Paid Search,1,0,0,0,,1,1,0
2026-06-25,user_engagement,google / organic,Organic Search,18,0,0,0,,7,6,0
2026-06-25,view,(not set),Unassigned,1,0,0,0,,,1,
2026-06-25,why_pnh,(direct) / (none),Direct,1,0,0,0,,1,1,0
2026-06-26,click,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-26,first_visit,(direct) / (none),Direct,2,0,0,0,,2,2,0
2026-06-26,first_visit,google / cpc,Paid Search,4,0,0,0,,4,4,0
2026-06-26,first_visit,google / organic,Organic Search,4,0,0,0,,4,4,0
2026-06-26,first_visit,lucxspace.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-26,meet_dr__haley,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-26,meet_dr__jacob,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-26,page_view,(direct) / (none),Direct,7,0,0,0,,5,4,0
2026-06-26,page_view,ads.google.com / referral,Referral,6,0,0,0,,2,1,0
2026-06-26,page_view,google / cpc,Paid Search,8,0,0,0,,5,4,0
2026-06-26,page_view,google / organic,Organic Search,10,0,0,0,,7,7,0
2026-06-26,page_view,lucxspace.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-26,purchase,(not set),Unassigned,1,225,225,1,1,0,1,1
2026-06-26,purchase,google / cpc,Paid Search,1,225,225,1,1,1,1,1
2026-06-26,schedule_appointment,(direct) / (none),Direct,3,0,0,0,,2,2,3
2026-06-26,schedule_appointment,ads.google.com / referral,Referral,2,0,0,0,,1,1,2
2026-06-26,schedule_appointment,google / cpc,Paid Search,2,0,0,0,,1,1,2
2026-06-26,scroll,(direct) / (none),Direct,1,0,0,0,,1,1,0
2026-06-26,scroll,ads.google.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-26,scroll,google / cpc,Paid Search,2,0,0,0,,1,1,0
