Yearmonth,Campaignname,Adgroupname,AdgroupID,Adgroupstatus,Keyword,KeywordID,Matchtype,Keywordstatus,HistoricalSearchPredictedCtr,HistoricalCreativeQualityScore,HistoricalLandingPageQualityScore,HistoricalQualityScore,HistoricalSearchPredictedCtr_metric,HistoricalCreativeQualityScore_metric,HistoricalLandingPageQualityScore_metric,Impressions,Clicks,Cost,Conversions
2026|09,Leads-Search-1,Functional & Integrative Medicine,198432290338,enabled,functional medicine doctors in my area,466935651506,Broad,paused,Average,Below average,Above average,,1,-1,2,0,0,0,0
2026|09,Leads-Search-1,Functional & Integrative Medicine,198432290338,enabled,functional medicine doctors near me,300278964675,Broad,removed,Average,Below average,Above average,6,1,-1,2,13,1,1.73,0
2026|09,Leads-Search-1,Functional & Integrative Medicine,198432290338,enabled,functional medicine near me,325505212743,Broad,removed,Below average,Average,Average,4,-1,1,1,18,3,4.29,1
2026|09,Leads-Search-1,Functional & Integrative Medicine,198432290338,enabled,functional medicine practice near me,436847453242,Broad,removed,,,,0,,,,5,0,0,0
2026|09,Leads-Search-1,Functional & Integrative Medicine,198432290338,enabled,functional medicine practitioner,10477182709,Phrase,enabled,,,,0,,,,3,0,0,0
2026|09,Leads-Search-1,Functional & Integrative Medicine,198432290338,enabled,functional medicine practitioner,303254433014,Broad,removed,,,,0,,,,10,0,0,0
2026|09,Leads-Search-1,Functional & Integrative Medicine,198432290338,enabled,integrative medicine doctors in my area,839460690233,Broad,paused,,,,0,,,,55,0,0,0
2026|09,Leads-Search-1,Functional & Integrative Medicine,198432290338,enabled,integrative medicine near me,312654900388,Phrase,enabled,Below average,Below average,Above average,,-1,-1,2,0,0,0,0
2026|09,Leads-Search-1,Geo-Qualified — Hopkins & West Metro,200485717907,enabled,functional medicine doctor minnetonka,2395103740971,Phrase,enabled,,,,0,,,,1,0,0,0
2026|09,Leads-Search-1,Geo-Qualified — Hopkins & West Metro,200485717907,enabled,holistic medicine Minneapolis,2431240508818,Phrase,enabled,Below average,Below average,Above average,5,-1,-1,2,17,1,1.8,0
2026|09,Leads-Search-1,Geo-Qualified — Hopkins & West Metro,200485717907,enabled,naturopathic doctor Minneapolis,2431240508378,Phrase,enabled,Average,Above average,Above average,8,1,2,2,5,0,0,0
2026|09,Leads-Search-1,Men's Health,201177674047,enabled,naturopath for men,1188678630711,Broad,removed,,,,0,,,,8,0,0,0
2026|09,Leads-Search-1,Naturopath Near Me — Core,201177654927,enabled,alternative medicine near me,488185819912,Broad,removed,Average,Below average,Above average,6,1,-1,2,54,8,11.5,0
2026|09,Leads-Search-1,Naturopath Near Me — Core,201177654927,enabled,best naturopath near me,346755549738,Broad,enabled,Above average,Below average,Above average,,2,-1,2,0,0,0,0
2026|09,Leads-Search-1,Naturopath Near Me — Core,201177654927,enabled,holistic dr near me,296740931208,Broad,enabled,Above average,Average,Average,7,2,1,1,16,0,0,0
2026|09,Leads-Search-1,Naturopath Near Me — Core,201177654927,enabled,natural practitioner near me,449781667092,Broad,enabled,Average,Below average,Above average,,1,-1,2,0,0,0,0
2026|09,Leads-Search-1,Naturopath Near Me — Core,201177654927,enabled,naturalist dr near me,393482794014,Broad,paused,,,,0,,,,14,0,0,0
2026|09,Leads-Search-1,Naturopath Near Me — Core,201177654927,enabled,naturopathic doctor near me,44833314052,Exact,enabled,Average,Average,Above average,7,1,1,2,7,0,0,0
2026|09,Leads-Search-1,Naturopath Near Me — Core,201177654927,enabled,naturopathic dr near me,295411384059,Broad,enabled,Below average,Above average,Above average,,-1,2,2,0,0,0,0
2026|09,Leads-Search-1,Naturopath Near Me — Core,201177654927,enabled,naturopathic practitioner near me,381953148433,Broad,enabled,Below average,Above average,Average,5,-1,2,1,84,4,9.69,0
2026|09,Leads-Search-1,Naturopath Near Me — Core,201177654927,enabled,naturopaths in my area,468484996471,Broad,paused,,,,0,,,,19,0,0,0
2026|09,Leads-Search-1,Pediatrics,197488229277,enabled,holistic pediatricians near me,352635960607,Broad,removed,,,,0,,,,26,0,0,0
2026|09,Leads-Search-1,Pediatrics,197488229277,enabled,pediatric holistic doctor,307044124532,Broad,removed,,,,0,,,,32,1,2.07,0
2026|09,Leads-Search-1,Pediatrics,197488229277,enabled,pediatric holistic doctor near me,427407324440,Broad,enabled,Average,Below average,Above average,6,1,-1,2,38,0,0,0
2026|09,Leads-Search-1,Pediatrics,197488229277,enabled,pediatric naturopath,298624063855,Broad,enabled,Below average,Average,Above average,,-1,1,2,0,0,0,0
2026|09,Leads-Search-1,Pediatrics,197488229277,enabled,pediatric naturopath near me,547692999832,Broad,enabled,,,,0,,,,165,3,5.6762,0
2026|09,Leads-Search-1,Women's Health & Hormones,192679099330,enabled,Hashimoto's naturopath,2370185008978,Broad,removed,,,,0,,,,13,1,2.87,0
2026|09,Leads-Search-1,Women's Health & Hormones,192679099330,enabled,endometriosis specialist near me,313019455439,Phrase,enabled,Average,Below average,Average,,1,-1,1,0,0,0,0
2026|09,Leads-Search-1,Women's Health & Hormones,192679099330,enabled,female naturopath,754004406845,Broad,paused,,,,0,,,,22,0,0,0
2026|09,Leads-Search-1,Women's Health & Hormones,192679099330,enabled,female naturopath near me,838600258955,Broad,removed,,,,0,,,,44,0,0,0
2026|09,Leads-Search-1,Women's Health & Hormones,192679099330,enabled,fertility naturopath near me,614462052706,Broad,removed,,,,0,,,,11,0,0,0
2026|09,Leads-Search-1,Women's Health & Hormones,192679099330,enabled,functional medicine for hormones,1437762701452,Broad,paused,,,,0,,,,19,1,2.88,0
2026|09,Leads-Search-1,Women's Health & Hormones,192679099330,enabled,holistic hormone doctor near me,825924214050,Phrase,enabled,Average,Below average,Average,,1,-1,1,0,0,0,0
2026|09,Leads-Search-1,Women's Health & Hormones,192679099330,enabled,hormone doctor near me,64408445366,Phrase,enabled,,,,0,,,,1,0,0,0
2026|09,Leads-Search-1,Women's Health & Hormones,192679099330,enabled,hormone doctor near me,297217478090,Broad,removed,Average,Below average,Above average,6,1,-1,2,179,10,24.7,0
2026|09,Leads-Search-1,Women's Health & Hormones,192679099330,enabled,naturopath for hormone imbalance,348667139225,Broad,removed,,,,0,,,,22,1,2.82,0
2026|09,Leads-Search-1,Women's Health & Hormones,192679099330,enabled,naturopath for hormones,361975724615,Broad,paused,,,,0,,,,19,0,0,0
2026|09,Leads-Search-1,Women's Health & Hormones,192679099330,enabled,pcos specialist near me,393086251324,Phrase,enabled,Average,Below average,Average,,1,-1,1,0,0,0,0
2026|09,Leads-Search-1,Women's Health & Hormones,192679099330,enabled,perimenopause doctor near me,879175999408,Phrase,enabled,Below average,Below average,Above average,5,-1,-1,2,5,0,0,0
2026|09,Leads-Search-1,Women's Health & Hormones,192679099330,enabled,perimenopause naturopath,888598728605,Phrase,enabled,Average,Average,Above average,,1,1,2,0,0,0,0
2026|09,Leads-Search-1,Women's Health & Hormones,192679099330,enabled,women's health naturopath,303396160999,Broad,removed,,,,0,,,,86,4,11.47,0
2026|09,Leads-Search-1,Women's Health & Hormones,192679099330,enabled,women's hormone specialist near me,545947326693,Broad,removed,,,,0,,,,56,2,3.07,0
2026|09,Leads-Search-1,Women's Health & Hormones,192679099330,enabled,women's hormone specialist near me,838763769492,Phrase,enabled,,,,0,,,,2,0,0,0
